variant,accession,date,weight
A/Missouri/11/2025_H1N1,EPI_ISL_20276918,2025-11-19,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20276913,2025-11-19,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20276911,2025-11-18,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20276898,2025-11-14,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20276886,2025-11-28,1.0
other,EPI_ISL_20276884,2025-11-25,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20276883,2025-08-15,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20276882,2025-06-17,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20276881,2025-06-30,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20276880,2025-06-06,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20276427,2025-11-20,1.0
other,EPI_ISL_20276426,2025-11-24,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20276423,2025-11-15,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20276419,2025-11-17,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20276417,2025-11-17,1.0
other,EPI_ISL_20276414,2025-11-16,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20276413,2025-11-12,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20276376,2025-11-14,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295686,2025-12-04,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295676,2025-11-30,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295444,2025-12-09,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295443,2025-12-10,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295441,2025-12-12,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295440,2025-12-13,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295436,2025-12-13,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295430,2025-12-06,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295429,2025-12-11,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295428,2025-12-07,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295426,2025-12-15,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295424,2025-12-10,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295421,2025-12-14,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295419,2025-12-12,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295418,2025-12-13,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295415,2025-12-12,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295413,2025-12-04,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295411,2025-11-28,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295409,2025-12-13,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295404,2025-12-05,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295402,2025-12-05,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295400,2025-12-07,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295398,2025-12-06,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295397,2025-12-05,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295392,2025-12-06,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295391,2025-12-05,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295390,2025-12-07,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295389,2025-12-04,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295388,2025-12-07,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295387,2025-12-02,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295386,2025-12-03,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295385,2025-12-02,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295384,2025-12-04,0.5
A/Sydney/400/2025_H1N1,EPI_ISL_20295384,2025-12-04,0.5
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295382,2025-11-13,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295381,2025-11-13,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295374,2025-11-12,1.0
other,EPI_ISL_20295371,2025-11-11,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295367,2025-11-10,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295363,2025-11-12,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295362,2025-11-12,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295361,2025-11-11,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295360,2025-11-03,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295359,2025-11-12,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295358,2025-11-11,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295357,2025-11-07,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295356,2025-11-07,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295355,2025-11-09,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295354,2025-11-09,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295352,2025-11-09,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295351,2025-11-08,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295350,2025-11-09,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295349,2025-11-09,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295348,2025-11-06,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295346,2025-11-05,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295345,2025-11-05,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295344,2025-11-06,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295342,2025-11-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295341,2025-11-04,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295340,2025-11-03,1.0
other,EPI_ISL_20295339,2025-10-30,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295338,2025-10-30,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295336,2025-10-29,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295335,2025-10-30,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295334,2025-10-25,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295299,2025-10-26,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295297,2025-10-23,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295296,2025-10-23,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295295,2025-10-23,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295294,2025-10-23,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295292,2025-10-22,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295291,2025-10-22,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295290,2025-10-22,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295289,2025-10-22,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295288,2025-10-20,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295287,2025-10-18,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295285,2025-10-14,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295284,2025-10-14,0.5
A/CoteDIvoire/2007/2025_H1N1,EPI_ISL_20295284,2025-10-14,0.5
A/England/1822256/2025_H1N1,EPI_ISL_20295283,2025-10-08,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295282,2025-10-07,1.0
other,EPI_ISL_20295281,2025-10-06,1.0
other,EPI_ISL_20295280,2025-10-06,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295279,2025-10-02,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295278,2025-10-02,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295277,2025-09-30,1.0
other,EPI_ISL_20295276,2025-09-25,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295275,2025-09-22,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295274,2025-09-21,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295273,2025-09-19,1.0
A/England/1822256/2025_H1N1,EPI_ISL_20295272,2025-09-18,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295271,2025-09-17,1.0
A/England/1822256/2025_H1N1,EPI_ISL_20295270,2025-09-15,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20295269,2025-09-13,1.0
A/England/1822256/2025_H1N1,EPI_ISL_20295268,2025-09-10,1.0
A/England/1822256/2025_H1N1,EPI_ISL_20295267,2025-09-08,1.0
other,EPI_ISL_20295266,2025-09-06,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295265,2025-08-30,1.0
A/California/63/2025_H1N1,EPI_ISL_20295264,2025-08-29,1.0
other,EPI_ISL_20295263,2025-08-28,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20295024,2025-12-11,1.0
other,EPI_ISL_20295021,2025-01-17,1.0
other,EPI_ISL_20295020,2025-01-24,1.0
A/Ghana/ARI-25-1125/2025_H1N1,EPI_ISL_20295019,2025-01-22,1.0
other,EPI_ISL_20295018,2025-01-15,1.0
other,EPI_ISL_20295017,2025-01-15,1.0
other,EPI_ISL_20295016,2025-01-16,1.0
other,EPI_ISL_20295015,2025-01-16,1.0
other,EPI_ISL_20295013,2025-01-16,1.0
other,EPI_ISL_20295012,2025-01-16,1.0
other,EPI_ISL_20295011,2025-01-16,1.0
other,EPI_ISL_20295010,2025-01-09,1.0
other,EPI_ISL_20295001,2025-01-09,1.0
A/Ghana/ARI-25-1125/2025_H1N1,EPI_ISL_20294991,2025-01-07,1.0
other,EPI_ISL_20294990,2025-01-07,1.0
other,EPI_ISL_20294989,2025-01-07,1.0
other,EPI_ISL_20294988,2025-01-07,1.0
other,EPI_ISL_20294987,2025-01-07,1.0
A/Ghana/ARI-25-1125/2025_H1N1,EPI_ISL_20294986,2025-01-07,1.0
A/Ghana/ARI-25-1125/2025_H1N1,EPI_ISL_20294985,2025-01-07,1.0
other,EPI_ISL_20294984,2025-01-07,1.0
other,EPI_ISL_20294982,2025-01-02,1.0
other,EPI_ISL_20294981,2024-12-17,1.0
other,EPI_ISL_20294980,2025-01-02,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20294972,2025-11-26,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20294962,2025-01-30,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20294926,2025-12-15,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20294925,2025-12-10,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20294924,2025-12-10,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20294923,2025-12-05,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20294922,2025-12-03,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20294921,2025-12-02,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20294920,2025-11-27,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20294919,2025-11-16,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20294918,2025-11-16,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20294916,2025-12-10,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20294915,2025-11-12,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20294914,2025-11-13,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20294913,2025-11-07,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20294912,2025-11-03,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20294911,2025-10-11,1.0
other,EPI_ISL_20279807,2025-11-11,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279805,2025-11-10,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279804,2025-11-11,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279802,2025-11-11,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279801,2025-11-11,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279800,2025-11-10,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279799,2025-11-04,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279798,2025-10-13,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279797,2025-11-07,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279796,2025-11-02,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20279794,2025-10-31,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20279793,2025-10-29,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20279790,2025-10-28,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20279789,2025-10-23,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279787,2025-11-10,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20279785,2025-10-21,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20279783,2025-10-24,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20279781,2025-10-27,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279779,2025-10-16,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279777,2025-11-10,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279775,2025-10-07,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20279774,2025-11-08,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20279773,2025-11-05,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279771,2025-11-03,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279769,2025-11-10,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20279767,2025-10-26,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279765,2025-10-18,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279763,2025-10-17,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279761,2025-11-02,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279759,2025-10-21,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279757,2025-10-29,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279755,2025-10-07,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279754,2025-10-19,0.3333333333333333
A/Bangkok/1803/2025_H1N1,EPI_ISL_20279754,2025-10-19,0.3333333333333333
A/Sydney/400/2025_H1N1,EPI_ISL_20279754,2025-10-19,0.3333333333333333
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279753,2025-11-03,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279752,2025-10-14,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279751,2025-10-22,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20278799,2025-03-07,0.5
A/Canberra/530/2025_H1N1,EPI_ISL_20278799,2025-03-07,0.5
other,EPI_ISL_20278798,2025-10-24,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20278510,2025-11-25,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20278505,2025-11-24,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20278497,2025-11-28,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20278470,2025-12-03,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20278469,2025-11-26,1.0
other,EPI_ISL_20278463,2025-01-24,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20278398,2025-11-26,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20278393,2025-12-03,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20278372,2025-11-25,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20278362,2025-11-26,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20278361,2025-11-26,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20278359,2025-11-25,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20277904,2025-10-09,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20277897,2025-10-05,1.0
A/Canberra/465/2025_H1N1,EPI_ISL_20277895,2025-10-06,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20277894,2025-10-04,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20277893,2025-10-02,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20277869,2025-09-26,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20277852,2025-09-18,1.0
A/California/63/2025_H1N1,EPI_ISL_20277851,2025-09-18,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20277849,2025-09-04,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20277847,2025-09-06,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20277844,2025-09-09,0.3333333333333333
A/Bangkok/1803/2025_H1N1,EPI_ISL_20277844,2025-09-09,0.3333333333333333
A/Sydney/400/2025_H1N1,EPI_ISL_20277844,2025-09-09,0.3333333333333333
A/Missouri/11/2025_H1N1,EPI_ISL_20277843,2025-09-10,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20277828,2025-09-14,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20277827,2025-09-04,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20297007,2025-12-08,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20297006,2025-12-05,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20297003,2025-12-01,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20296985,2025-12-03,0.5
A/California/63/2025_H1N1,EPI_ISL_20296985,2025-12-03,0.5
other,EPI_ISL_20296979,2025-12-11,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296978,2025-12-09,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296976,2025-12-09,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296975,2025-12-11,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296972,2025-12-11,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296970,2025-12-09,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296968,2025-12-09,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296966,2025-12-10,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296964,2025-12-09,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296962,2025-12-06,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296961,2025-12-08,1.0
other,EPI_ISL_20296960,2025-12-08,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296830,2025-12-02,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296761,2025-12-07,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296760,2025-12-08,1.0
other,EPI_ISL_20296755,2025-12-10,1.0
other,EPI_ISL_20296754,2025-11-28,1.0
other,EPI_ISL_20296753,2025-11-27,1.0
other,EPI_ISL_20296752,2025-11-26,1.0
other,EPI_ISL_20296751,2025-11-25,1.0
other,EPI_ISL_20296750,2025-11-21,1.0
other,EPI_ISL_20296749,2025-12-10,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296746,2025-12-05,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296742,2025-12-01,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296740,2025-12-05,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296737,2025-12-04,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20296734,2025-12-02,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296732,2025-12-04,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296731,2025-12-01,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296730,2025-12-07,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296728,2025-11-30,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20296727,2025-11-26,1.0
other,EPI_ISL_20296673,2025-07-02,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20296671,2025-07-15,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20296670,2025-07-11,1.0
other,EPI_ISL_20296404,2025-09-23,1.0
other,EPI_ISL_20296403,2025-09-23,1.0
other,EPI_ISL_20296402,2025-09-23,1.0
other,EPI_ISL_20296401,2025-09-23,1.0
other,EPI_ISL_20296400,2025-09-23,1.0
other,EPI_ISL_20296399,2025-09-23,1.0
other,EPI_ISL_20296340,2025-12-07,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20280680,2025-12-09,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20280679,2025-12-03,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20280677,2025-11-29,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20280674,2025-12-01,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280619,2025-11-12,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20280605,2025-11-07,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20280591,2025-11-22,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20280382,2025-12-02,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20280379,2025-12-02,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20280375,2025-12-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280372,2025-12-01,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20280371,2025-12-01,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20280368,2025-12-02,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20280336,2025-12-01,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20280335,2025-11-28,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20280334,2025-11-29,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20280333,2025-12-01,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20280331,2025-11-29,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280325,2025-11-29,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20280323,2025-11-28,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280319,2025-12-01,1.0
other,EPI_ISL_20280291,2025-09-26,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280243,2025-08-22,1.0
other,EPI_ISL_20280242,2025-08-09,1.0
other,EPI_ISL_20280241,2025-07-08,1.0
other,EPI_ISL_20280240,2025-07-09,1.0
other,EPI_ISL_20280239,2025-07-02,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280228,2025-11-12,0.5
A/Canberra/530/2025_H1N1,EPI_ISL_20280228,2025-11-12,0.5
A/Missouri/11/2025_H1N1,EPI_ISL_20280226,2025-11-11,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280219,2025-09-03,1.0
other,EPI_ISL_20280218,2025-08-23,1.0
other,EPI_ISL_20280217,2025-08-22,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280216,2025-08-14,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280215,2025-08-16,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280214,2025-08-11,1.0
other,EPI_ISL_20280213,2025-08-12,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280212,2025-08-06,1.0
other,EPI_ISL_20280211,2025-08-08,1.0
other,EPI_ISL_20280210,2025-07-15,1.0
other,EPI_ISL_20280209,2025-07-19,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280208,2025-07-22,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280207,2025-07-15,1.0
other,EPI_ISL_20280206,2025-07-05,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280205,2025-07-18,1.0
other,EPI_ISL_20280204,2025-07-10,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280203,2025-07-06,1.0
other,EPI_ISL_20280201,2025-07-16,1.0
other,EPI_ISL_20280200,2025-07-11,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280199,2025-07-09,1.0
other,EPI_ISL_20280198,2025-07-07,1.0
other,EPI_ISL_20280197,2025-07-11,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280196,2025-07-04,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280195,2025-07-08,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280194,2025-07-09,1.0
other,EPI_ISL_20280193,2025-07-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280191,2025-07-01,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280190,2025-07-05,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280189,2025-07-09,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280188,2025-07-07,1.0
other,EPI_ISL_20280187,2025-07-05,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280186,2025-07-06,1.0
other,EPI_ISL_20280185,2025-07-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280184,2025-07-02,0.3333333333333333
A/Norway/9107/2025_H1N1,EPI_ISL_20280184,2025-07-02,0.3333333333333333
A/SouthAustralia/2523012764/2025_H1N1,EPI_ISL_20280184,2025-07-02,0.3333333333333333
A/Missouri/11/2025_H1N1,EPI_ISL_20280183,2025-07-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280182,2025-07-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280181,2025-06-18,1.0
other,EPI_ISL_20280180,2025-06-06,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280179,2025-06-03,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280178,2025-06-05,1.0
A/Missouri/11/2025_H1N1,EPI_ISL_20280177,2025-06-02,1.0
other,EPI_ISL_20279877,2025-11-21,1.0
A/Andalucia/PMC-00977/2025_H1N1,EPI_ISL_20279876,2025-11-19,1.0
